"","address","lat","lon","para","name","addr","LATITUDE","LONGITUDE","matched","Errors"
"390","Connecticut Ave & Yuma St NW",38.946738,-77.0650052,"0x89b7c9c920190e45:0xd6c19dc431c0581b","Yuma St NW & Connecticut Ave NW","Washington, DC 20008",38.947156,-77.065115,TRUE,47.4394924243775
"391","Constitution Ave & 2nd St NW/DOL",38.8928447,-77.0144273,"0x89b7b7863b552d69:0xa9a52fae169c2afb","U.S. Dept of Labor - Frances Perkins Building","200 Constitution Ave. NW, Washington, DC 20210",38.892275,-77.013917,TRUE,77.223200800643
"392","Convention Center / 7th & M St NW",38.9053157,-77.0222677,"0x89b7b7ed58aa6e09:0xa383958d7209edb8","Mt Vernon Sq 7th St-Convention Center","700 M St NW, Washington, DC 20001",38.905737,-77.02227,TRUE,46.8468453418375
"393","Cordell & Norfolk Ave",38.9894067,-77.0980725,"0x89b7c963e9b84ecb:0xdde70779f3774775","Norfolk Ave & Cordell Ave","Bethesda, MD 20814",38.98954,-77.098029,TRUE,15.2916536986161
"394","Corporate Blvd & Omega Dr",38.946948,-76.862239,"0x89b7c052c1c533e9:0x2d59bde838a64bf1","Corporate Dr & #8401","Landover, MD 20785",38.946948,-76.862239,FALSE,0
"395","Court House Metro / 15th & N Uhle St",38.890682,-77.084808,"0x89b7b68a03699109:0xef6ec5fb7c29c87e","15th St N EB at N Uhle St NS","Arlington, VA 22201",38.890682,-77.084808,FALSE,0
"396","Court House Metro / 15th St & N Uhle St",38.890682,-77.084808,"0x89b7b68a03699109:0xef6ec5fb7c29c87e","15th St N EB at N Uhle St NS","Arlington, VA 22201",38.890612,-77.084801,TRUE,7.80718677823438
"397","Crabbs Branch Way & Calhoun Pl",39.1079755,-77.1522109,"0x89b7d2813cdb55af:0xe6a4f04503e06e2","Crabbs Branch Way & Calhoun Pl","Maryland 20855",39.1079755,-77.1522109,FALSE,0
"398","Crabbs Branch Way & Redland Rd",39.121036,-77.158522,"0x89b7d28dc1e57d01:0x3c7b73db0a9d1b0b","Crabbs Branch Way & Redland Rd","Derwood, MD 20855",39.121036,-77.158522,FALSE,0
"399","Crescent Rd & Ridge Rd",39.005754,-76.8912797,"0x89b7c3c3a443f3e1:0x60b39672ccec1ac2","Crescent Rd & Ridge Rd","Greenbelt, MD 20770",39.006191,-76.891247,TRUE,48.6742623606795
"400","Crystal City Metro / 18th & Bell St",38.857503,-77.051819,"0x89b7b72616da8af5:0x1ee8736542057910","18th St at Crystal City Metro","Arlington, VA 22240",38.857503,-77.051819,FALSE,0
"401","Crystal City Metro / 18th St & S Bell St",38.858234,-77.051246,"0x89b7b726724eae55:0x91f44cafe1b5494a","S Bell St SB AT Crystal City Station Bay A","Arlington, VA 22202",38.857785,-77.051698,TRUE,63.4382965318929
"402","Crystal Dr & 15th St S",38.8601046,-77.0493188,"0x89b7b7243f9a3303:0xbdc73aedcf6d38d4","Crystal Dr & 15th St S","Arlington, VA 22202",38.861056,-77.049417,TRUE,106.131989261062
"403","Crystal Dr & 20th St S",38.8561067,-77.0493209,"0x89b7b72f5e1a916f:0xf33d2a5c1f3a7554","Crystal Dr & 20th St S","Arlington, VA 22202",38.856425,-77.049232,TRUE,36.2207915555013
"404","Crystal Dr & 23rd St S",38.8531752,-77.0495588,"0x89b7b72edc8d8b37:0xbdb5fd14213d3de6","Crystal Dr & 23rd St S","Arlington, VA 22202",38.852929,-77.049723,TRUE,30.8484630286111
"405","Crystal Dr & 27th St S",38.8482231,-77.0515347,"0x89b7b72b701e5645:0xde945d25dc7ddd6d","Crystal Dr & 27th St S","Arlington, VA 22202",38.848466,-77.051514,TRUE,27.0686704089157
"406","Crystal Dr & Potomac Ave",38.8482808,-77.0515144,"0x89b7b72b701e5645:0xdd3b68822f6eba33","Crystal Dr & Potomac Ave","Arlington, VA 22202",38.8482808,-77.0515144,FALSE,0
"407","D St & Maryland Ave NE",38.8947413,-76.9968028,"0x89b7b83b0f8a7249:0x909b7942871b2254","Maryland Ave NE & D St NE","Washington, DC 20002",38.894841,-76.995916,TRUE,77.5429365518602
"408","Deanwood Rec Center",38.9085409,-76.9329019,"0x89b7b8a452901ca3:0x4a17238302c21a3b","Deanwood Community Center","1350 49th St NE, Washington, DC 20019",38.908473,-76.933099,TRUE,18.6508710119548
"409","Dennis & Amherst Ave",38.9660486,-77.0015432,"0x89b7c63bd7e3b3d7:0xdb82f0d8fd0434d3","Dennis Express","6315 New Hampshire Ave, Takoma Park, MD 20912",38.9660486,-77.0015432,FALSE,0
"410","Dennis Ave & Amherst Ave",39.0254404,-77.0448366,"0x89b7cf3caae883ff:0xacb60c7dba99ef21","Dennis Ave & Amherst Ave","Wheaton-Glenmont, MD 20902",39.025387,-77.044563,TRUE,24.3690418692302
"411","District Ave & Strawberry Ln/Mosaic Market Garage",38.8730777,-77.2308533,"0x89b64b7b1b6caed3:0xc2890527de11af1","Mosaic District Market Garage","8298 Glass Alley, Fairfax, VA 22031",38.872642,-77.230632,TRUE,52.0979600418687
"412","Division Ave & Foote St NE",38.8971521,-76.9260955,"0x89b7b8b6ef91e109:0xe50b4e4f429df29","Division Ave NE & Foote St NE","Washington, DC 20019",38.897407,-76.925907,TRUE,32.7026919677115
"413","Dorr Ave & Prosperity Ave",38.8809268,-77.2341491,"0x89b64b71484786a7:0x600d5ca611227cda","Prosperity Ave & Dorr Ave","Merrifield, VA 20598",38.879256,-77.233583,TRUE,192.138192990276
"414","Duke St & John Carlyle St",38.8045004,-77.0613285,"0x89b7b1aa3adf9ac3:0x82326eda2f85c92","John Carlyle St & Duke St","Alexandria, VA 22314",38.804378,-77.060866,TRUE,42.3250182000106
"415","Duke St & Jordan St",38.8119788,-77.1096037,"0x89b7b3d34a1ea47b:0xcc8718c7b7b0bcc1","Duke St & S Jordan St","Alexandria, VA 22304",38.812187,-77.10994,TRUE,37.2155688918602
"416","Duke St & Strand (Robinson Terminal)",38.801947,-77.040293,"0x89b7b058dca2e8a9:0x929b3f6add8f3d58","Capital Bikeshare: Duke St & Strand (Robinson Terminal)","Alexandria, VA 22314",38.801947,-77.040293,TRUE,0
"417","Dunn Loring Metro",38.883648,-77.227242,"0x89b64b6ded487fe9:0x9944d7a00769c6ee","Dunn Loring-Merrifield","2700 Gallows Rd, Vienna, VA 22180",38.8828,-77.2283,TRUE,131.444491579918
"418","E Fairfax St & S Washington St",38.880731,-77.1724601,"0x89b7b4c00ecb591d:0xda4061764e9018bf","S Washington St & E Fairfax St","Falls Church, VA 22046",38.880612,-77.171891,TRUE,51.0076443967896
"419","E Montgomery Ave & Maryland Ave",39.0840655,-77.1509321,"0x89b7cd7525bb6437:0xb18ebede9cc18c6f","E Montgomery Ave & Maryland Ave","Rockville, MD 20850",39.0840655,-77.1509321,FALSE,0
"420","Eads & 22nd St S",38.8541775,-77.0533542,"0x89b7b728fe2dd8b3:0xbcb7847029a79f05","S Eads St & 22nd St S","Arlington, VA 22202",38.8541775,-77.0533542,FALSE,0
"421","Eads St & 12th St S",38.8631024,-77.0542944,"0x89b7b720c3649ea9:0x425bca5e886200e4","S Eads St & 12th St S","Arlington, VA 22202",38.862841,-77.054277,TRUE,29.1053695575958
"422","Eads St & 15th St S",38.8598328,-77.0535448,"0x89b7b726fd89b5ed:0xc56e54eeb888e4ac","S Eads St & 15th St S","Arlington, VA 22202",38.859751,-77.053235,TRUE,28.3244145597935
"423","Eads St & 22nd St S",38.8541775,-77.0533542,"0x89b7b728fe2dd8b3:0xbcb7847029a79f05","S Eads St & 22nd St S","Arlington, VA 22202",38.854381,-77.053412,TRUE,23.1750812273394
"424","East Falls Church Metro / Sycamore St & 19th St N",38.8846172,-77.1561051,"0x89b7b4f1693080f1:0xd761a5aad8d34cb2","19th St N & N Sycamore St","Arlington, VA 22205",38.885321,-77.156427,TRUE,83.0708347602704
"425","East Falls Church Metro/Sycamore St & 19th St N",38.8846172,-77.1561051,"0x89b7b4f1693080f1:0xd761a5aad8d34cb2","19th St N & N Sycamore St","Arlington, VA 22205",38.8846172,-77.1561051,FALSE,0
"426","East West Hwy & 16th St",38.994597,-77.0361981,"0x89b7c8c6de5035f7:0x32159600946a1a61","East-West Hwy & 16th St","Silver Spring, MD 20910",38.995681,-77.038721,TRUE,249.130685928927
"427","East West Hwy & Blair Mill Rd",38.9900658,-77.0289544,"0x89b7c8be604f95d7:0xcff63776c080ca3b","Blair Mill Rd & East-West Hwy","Silver Spring, MD 20910",38.990249,-77.02935,TRUE,39.7989677971918
"428","Eastern Market / 7th & North Carolina Ave SE",38.8864481,-76.996479,"0x89b7b832498bc863:0x54c365b8a7c83238","Eastern Market","225 7th St SE, Washington, DC 20003",38.886952,-76.996806,TRUE,62.7736817816861
"429","Eastern Market Metro",38.88427,-76.995842,"0x89b7b833ac66506b:0x3b60521b76e78b6a","Eastern Market","701 Pennsylvania Ave. SE, Washington, DC 20003",38.884181,-76.995358,TRUE,43.046094625193
"430","Eastern Market Metro / Pennsylvania Ave & 7th St SE",38.88427,-76.995842,"0x89b7b833ac66506b:0x3b60521b76e78b6a","Eastern Market","701 Pennsylvania Ave. SE, Washington, DC 20003",38.88427,-76.995842,FALSE,0
"431","Eastern Market Metro / Pennsylvania Ave & 8th St SE",38.88427,-76.995842,"0x89b7b833ac66506b:0x3b60521b76e78b6a","Eastern Market","701 Pennsylvania Ave. SE, Washington, DC 20003",38.88427,-76.995842,FALSE,0
"432","Eastern Market Metro/Pillar",38.88427,-76.995842,"0x89b7b833ac66506b:0x3b60521b76e78b6a","Eastern Market","701 Pennsylvania Ave. SE, Washington, DC 20003",38.88427,-76.995842,FALSE,0
"433","Eckington Pl & Q St NE",38.9111203,-77.0047984,"0x89b7b81c9d2b1d15:0xf9132c9b10bee77d","Q St NE & Eckington Pl NE","Washington, DC 20002",38.91066,-77.004615,TRUE,53.5864532072049
"434","Eden Center",38.873835,-77.1538285,"0x89b7b48bff045e15:0x916864396e3b5776","Eden Center","6751-6799 Wilson Blvd, Falls Church, VA 22044",38.873808,-77.152849,TRUE,84.847061792565
"435","Edgewood Rec Center",38.9247819,-77.0018761,"0x89b7c7f8f1e3933b:0x55949a921c0189a5","Edgewood Recreation Center","301 Franklin St NE, Washington, DC 20002",38.924144,-77.002098,TRUE,73.4828069751752
"436","Eisenhower Ave & Ike Dr",38.8026624,-77.0821882,"0x89b7b198d8df9137:0xf252026e2929f6cd","Eisenhower Ave & Ike Dr","Alexandria, VA 22314",38.802738,-77.082463,TRUE,25.2530698549572
"437","Eisenhower Ave & Mill Race Ln",38.8010184,-77.0686722,"0x89b7b1a5edf3e529:0xbb8296f121018cf6","Eisenhower Ave & Mill Race Ln","Alexandria, VA 22314",38.801111,-77.068952,TRUE,26.3423956712749
"438","Emma Lee St & Morris St",38.8777515,-77.2094043,"0x89b64b444eda62b7:0x2e27cf423b130d1b","Morris St & Emma Lee St","Idylwood, VA 22043",38.877818,-77.209421,TRUE,7.5344461935899
"439","Executive Blvd & E Jefferson St",39.0489445,-77.1258919,"0x89b7cc47f7284fe3:0x1af5206adf53a544","E Jefferson St & Executive Blvd","North Bethesda, MD 20852",39.04873,-77.1257,TRUE,29.0430811435377
"440","Fair Woods Pkwy & Fairfax Blvd",38.862094,-77.2934709,"0x89b64ea5ece7dc8d:0x5099b323a0f8f569","Fair Woods Pkwy & Fairfax Blvd","Fairfax, VA 22030",38.862804,-77.293922,TRUE,88.0813547131006
"441","Fairfax Blvd & Pickett Rd North",38.8650023,-77.2701975,"0x89b64c0eba0a01df:0x1f075aa271168da4","Pickett Road & Fairfax Blvd","Fairfax, VA 22031",38.865091,-77.271911,TRUE,148.681080457465
"442","Fairfax Blvd & Pickett Rd South",38.8650023,-77.2701975,"0x89b64c0eba0a01df:0x1f075aa271168da4","Pickett Road & Fairfax Blvd","Fairfax, VA 22031",38.86476,-77.271483,TRUE,114.512555021806
"443","Fairfax Dr & Kenmore St",38.8844135,-77.1006362,"0x89b7b682ee8113cd:0x62e8ca6d7e90f1cc","N Kenmore St & Fairfax Dr","Arlington, VA 22201",38.8844135,-77.1006362,FALSE,0
"444","Fairfax Dr & N Randolph St",38.8823571,-77.1094383,"0x89b7b425ea773b03:0x185894681195edc5","N Randolph St & Fairfax Dr","Arlington, VA 22203",38.882629,-77.109366,TRUE,30.8747975055914
"445","Fairfax Dr & N Taylor St",38.882105,-77.1126757,"0x89b7b4253d31d43f:0x4079c61bd5bfeb59","N Taylor St & Fairfax Dr","Arlington, VA 22203",38.882425,-77.112754,TRUE,36.2220958329276
"446","Fairfax Dr & Wilson Blvd",38.8856586,-77.0974145,"0x89b7b6838fc37871:0xf7d7d77c31259263","Wilson Blvd & Fairfax Dr","Arlington, VA 22201",38.885801,-77.097745,TRUE,32.696036606661
"447","Fairfax Village",38.8638871,-76.950623,"0x89b7b9103369a4bf:0xf8a91454732d5d4c","Fairfax Village","Washington, DC 20020",38.86559,-76.952103,TRUE,228.635501225315
"448","Fairway Dr & Hook Rd",38.9040108,-76.9740269,"0x89b7b865d781470b:0xff6cc55d2edeb974","Fairway Park Apartments","2100 Maryland Ave NE, Washington, DC 20002",38.9040108,-76.9740269,FALSE,0
"449","Falls Church City Hall / Park Ave & Little Falls St",38.8856912,-77.1724856,"0x89b7b5cf469317cf:0x12e9b48d3abee539","Falls Church City Hall","300 Park Ave, Falls Church, VA 22046",38.885434,-77.173605,TRUE,101.021650036067
"450","Fallsgrove Blvd & Fallsgrove Dr",39.0959345,-77.1921186,"0x89b7cd4d041bce01:0x2cc50080bb07d013","Fallsgrove Blvd & Fallsgrove Dr","Rockville, MD 20850",39.0959345,-77.1921186,FALSE,0
"451","Fallsgrove Dr & W Montgomery Ave",39.0999236,-77.1849636,"0x89b7cd505f63b825:0x1bfb2a28346f8b01","W Montgomery Ave & Fallsgrove Dr","Rockville, MD 20850",39.0999236,-77.1849636,FALSE,0
"452","Fenton St & Ellsworth Dr",38.9968513,-77.0254133,"0x89b7c8ba7ab7fe4b:0x2f4162a37dd230c3","Ellsworth Dr & Fenton St","Silver Spring, MD 20910",38.9968513,-77.0254133,FALSE,0
"453","Fenton St & Gist Ave",38.9895235,-77.0239289,"0x89b7c8bd1d0cbbff:0xffbd1be0cc5637a0","Gist Ave & Fenton St","Silver Spring, MD 20910",38.989724,-77.023854,TRUE,23.215370964517
"454","Fenton St & New York Ave",38.9857426,-77.0229148,"0x89b7c897ec966463:0x95dafb1ff4e3d853","New York Ave & Fenton St","Silver Spring, MD 20910",38.9857426,-77.0229148,FALSE,0
"455","Fern St & Army Navy Dr",38.8651107,-77.0565935,"0x89b7b6df811f1497:0x12ef47e079645b6f","Army Navy Dr & S Fern St","Arlington, VA 22202",38.8651107,-77.0565935,FALSE,0
"456","Fessenden St & Wisconsin Ave NW",38.9547111,-77.0826172,"0x89b7c994fc66dab3:0x230f88681180ef81","Wisconsin Ave NW & Fessenden St NW","Washington, DC 20016",38.954812,-77.082426,TRUE,19.9804994942484
"457","Fillmore & Bisdorf",38.838649,-77.1164075,"0x89b7b3ef2ee3d3f7:0x44f5807a3ff05c64","Fillmore Ave & Bisdorf Dr","Alexandria, VA 22311",38.83863,-77.116206,TRUE,17.579614382592
"458","First and Fayette",38.816105,-77.050706,"0x89b7b0e358091511:0x8a52603a43f6e0d0","1 St & N Fayette St","Alexandria, VA 22314",38.816105,-77.050706,FALSE,0
"459","First St & Fayette St",38.8160001,-77.0502636,"0x89b7b0e4af605a09:0xa812ed441dfdf74","N Fayette St & First St","Alexandria, VA 22314",38.817019,-77.050105,TRUE,114.126728188926
"460","Fishers Ln & Rock Creek Mill Rd",39.0628054,-77.1127732,"0x89b7cdd21695515d:0x5a4616fcc2d18c6","Fishers Ln & Rock Creek Mill Rd","North Bethesda, MD 20852",39.0629,-77.113454,TRUE,59.7126475396791
"461","Fleet St & Ritchie Pkwy",39.076206,-77.1412236,"0x89b7cda46ce9ff69:0x19567e8e2e9db42f","Ritchie Pkwy & Fleet St","Rockville, MD 20852",39.076331,-77.141378,TRUE,19.256917077397
"462","Fleet St & Waterfront St",38.7824075,-77.0161232,"0x89b7b0749d873e15:0xea405f2b9dbaa9ba","Waterfront St & Fleet St","National Harbor, MD 20745",38.782633,-77.016059,TRUE,25.6845427330168
"463","Florida Ave & R St NW",38.9126166,-77.0133123,"0x89b7b7f70a9ddb55:0x30c71e1cf919e4d9","Florida Ave NW & R St NW","Washington, DC 20001",38.9126,-77.0135,TRUE,16.3446138893543
"464","Fort Lincoln Dr & 33rd Pl NE",38.921406,-76.9556149,"0x89b7c77cf4c3b7c5:0x39bad8e6881674ae","33rd Pl & Fort Lincoln Dr NE","Washington, DC 20018",38.921641,-76.955687,TRUE,26.8649272987202
"465","Fort Stanton Rec Center",38.8575,-76.9786111,"0x89b7b9964982f693:0xf97ae12d96a964b9","Fort Stanton Recreation Center","Avalon Playground, 1812 Erie St SE, Washington, DC 20020",38.857369,-76.977688,TRUE,81.2463534016697
"466","Fort Totten Metro",38.951832,-77.002174,"0x89b7c7da578e1f2d:0x5e2a5def36950300","Fort Totten","550 Galloway St NE, Washington, DC 20011",38.952369,-77.002721,TRUE,76.1764504029621
"467","Founders Row/W Broad St & West St",38.891692,-77.185514,"0x89b7b4cfd178c70f:0xe631b291af355218","W Broad St & West St","Falls Church, VA 22046",38.890155,-77.183178,TRUE,264.733861659747
"468","Four Mile Run Dr & S Shirlington Rd",38.8443249,-77.0855108,"0x89b7b14eb21b3035:0x123fca8ec8811d8f","S Four Mile Run Dr & Shirlington Rd","Arlington, VA 22206",38.8443249,-77.0855108,FALSE,0
"469","Four Mile Run Dr & S Walter Reed Dr",38.846937,-77.0953009,"0x89b7b153c260f851:0x1926c3ca345c413e","S Four Mile Run Dr & S Walter Reed Dr","Arlington, VA 22206",38.846937,-77.0953009,FALSE,0
"470","Franconia-Springfield Metro North",38.7661887,-77.1688199,"0x89b7ad662b07c9e9:0xb59156f848cd39bb","Franconia-Springfield","6880 Frontier Dr, Springfield, VA 22150",38.766946,-77.168902,TRUE,84.5082201783577
"471","Franklin & S Washington St",38.798066,-77.048369,"0x89b7b0511a2df21b:0xd3ab11960b187101","S Washington St & Franklin St","Alexandria, VA 22314",38.798066,-77.048369,FALSE,0
"472","Franklin St & S Washington St",38.7982019,-77.0484433,"0x89b7b05119959df3:0xa3d5094f2aecd94c","Franklin St & S Washington St","Alexandria, VA 22314",38.798133,-77.0487,TRUE,23.528093374561
"473","Frederick Ave & Horners Ln",39.0951747,-77.1442292,"0x89b7cd830b33fe47:0xef2bcca15e5faab6","Frederick Ave & N Horners Ln","Rockville, MD 20850",39.094772,-77.145213,TRUE,95.9853549174192
"474","Friendship Blvd & Willard Ave",38.9620617,-77.0889616,"0x89b7c99043a7363d:0x496d5dc9294f5564","Willard Ave & Friendship Blvd","Friendship Heights Village, MD 20815",38.96115,-77.088659,TRUE,104.698109102837
"475","Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir",38.9609331,-77.0860717,"0x89b7c990d0d7dbcf:0xb12132c97db01069","Friendship Heights","5337 Wisconsin Ave NW, Washington, DC 20015",38.961763,-77.085998,TRUE,92.5004185469847
"476","Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir",38.9609331,-77.0860717,"0x89b7c990d0d7dbcf:0xb12132c97db01069","Friendship Heights","5337 Wisconsin Ave NW, Washington, DC 20015",38.9609331,-77.0860717,FALSE,0
"477","Ft Myer Dr & Arlington Blvd",38.8910007,-77.075003,"0x89b7b65f424ba753:0x93294f830556994d","Arlington Blvd & Fort Myer Dr","Arlington, VA 22209",38.8910007,-77.075003,FALSE,0
"478","Gallaudet / 8th St & Florida Ave NE",38.908422,-76.9923875,"0x89b7b813d927bac3:0x7f033ffc2f87381d","Gallaudet University","800 Florida Ave NE, Washington, DC 20002",38.90509,-76.9941,TRUE,399.034666144375
"479","Garland Ave & Walden Rd",39.00048,-77.00077,"0x89b7c6066e217b01:0x75a481e47c9b24d3","Capital Bikeshare: Garland Ave & Walden Rd","Silver Spring, MD 20901",39.00048,-77.00077,TRUE,0
"480","Gatehouse Rd & Telestar Ct",38.8693552,-77.2232857,"0x89b64b616006cf6b:0x1b3e3b6472020ce9","Gatehouse Rd & Telestar Ct","Merrifield, VA 22042",38.868536,-77.225262,TRUE,193.834494397792
"481","George Mason Blvd & Armstrong",38.8413014,-77.3069242,"0x89b64e8cfdf8349b:0xfa5693e81820b947","Armstrong St & George Mason Blvd","Fairfax, VA 22030",38.8413014,-77.3069242,FALSE,0
"482","George Mason Blvd & Armstrong St",38.8413014,-77.3069242,"0x89b64e8cfdf8349b:0xfa5693e81820b947","Armstrong St & George Mason Blvd","Fairfax, VA 22030",38.841099,-77.30718,TRUE,31.5805485092877
"483","George Mason Dr & Wilson Blvd",38.8782806,-77.1208228,"0x89b7b43e9407cc83:0x3b17527889efa699","N George Mason Dr & Wilson Blvd","Arlington, VA 22203",38.87887,-77.1207,TRUE,66.3947470462404
"484","George Mason High School / Haycock Rd & Leesburg Pike",38.897787,-77.191986,"0x89b7b4d4aaf8eb43:0x8a574c6d6aa83434","Meridian High School","121 Mustang Alley, Falls Church, VA 22043",38.897787,-77.191986,FALSE,0
"485","Georgetown Harbor / 30th St NW",38.901877,-77.0601097,"0x89b7b7b2a6cdb923:0xf2cf33baec75f34e","The Washington Harbour","3000-3050 K St NW, Washington, DC 20007",38.902268,-77.059117,TRUE,96.2782517681189
"486","Georgia & Missouri Ave NW",38.961586,-77.027865,"0x89b7c866abd7fc5b:0xafb898e845f09fce","Georgia Av NW & Missouri Av NW","Washington, DC 20011",38.961339,-77.027855,TRUE,27.4787528167345
"487","Georgia & New Hampshire Ave NW",39.2215132,-77.0598763,"0x89b7d654788dd66f:0xa2e4cf66e5625389","Georgia Ave & New Hampshire Ave","Maryland 20833",38.936684,-77.024181,TRUE,31821.0818084566
"488","Georgia Ave & Dahlia St NW",38.9758308,-77.0266678,"0x89b7c88e134c7fa7:0x72d7f60a750f2608","Georgia Ave & Dahlia St NW","Washington, DC 20012",38.976061,-77.026747,TRUE,26.4968465176322
"489","Georgia Ave & Emerson St NW",38.949743,-77.02714,"0x89b7c86c710109cd:0x85f090af324f502","Emerson St NW & Georgia Ave NW","Washington, DC 20011",38.949662,-77.027333,TRUE,18.9650860729808
"490","Georgia Ave & Fairmont St NW",38.9248173,-77.0226144,"0x89b7b7e2af8725db:0x8b14b6206bb5c23b","Fairmont St NW & Georgia Ave NW","Washington, DC 20001",38.924785,-77.022327,TRUE,25.1200398081036
"491","Georgia Ave & Kennedy St NW",38.9562226,-77.0280352,"0x89b7c868ae78dcf5:0xc3e7f2d629f466f8","Kennedy St NW & Georgia Ave NW","Washington, DC 20011",38.95674,-77.02791,TRUE,58.5419309027966
"492","Georgia Ave & Morton St NW",38.9320511,-77.02366,"0x89b7c81b147add81:0xd82e69d24003fc1b","Georgia Ave NW & Morton St NW","Washington, DC 20010",38.932128,-77.0235,TRUE,16.2681452533445
"493","Georgia Ave & Piney Branch Rd NW",38.9674749,-77.0274863,"0x89b7c889f9d2cced:0x2f64ed3efceac785","Piney Branch Rd NW & Georgia Ave NW","Washington, DC 20011",38.967505,-77.027976,TRUE,42.4688025299305
"494","Georgia Ave & Spring St",38.999405,-77.0318814,"0x89b7c8b7bfd84ed3:0x2e2195a6caad3c88","Georgia Ave & Spring St","Silver Spring, MD 20910",38.999405,-77.0318814,FALSE,0
"495","Georgia Ave and Fairmont St NW",38.9248173,-77.0226144,"0x89b7b7e2af8725db:0x8b14b6206bb5c23b","Fairmont St NW & Georgia Ave NW","Washington, DC 20001",38.9248173,-77.0226144,FALSE,0
"496","Glade Dr & Pinecrest Rd/Cathy Hudgins Cmty Ctr",38.9418016,-77.3656854,"0x89b6486d69f88027:0x3a1a7528e9098933","Cathy Hudgins Community Center at Southgate","12125 Pinecrest Rd, Reston, VA 20191",38.941496,-77.366499,TRUE,78.140540772243
